Altura (m),Idade,Sexo,Velocidade média (m/s),Cadência,Comprimento médio passada,Erro absoluto médio do comprimento de passo em metros,Desvio padrão comprimento passo medido em metros,Desvio padrão do erro de comprimento de passo em metros,Largura da passada,Erro largura da passada,Desvio padrão largura da passada,Comprimento médio de meio passo em metros,Erro absoluto médio do meio comprimento de passo em metros,Desvio padrão do comprimento médio de meio passo em metros,Desvio padrão do erro de comprimento de meio passo em metros,Comprimento do Swing em metros,Erro absoluto médio do swing em metros,Desvio padrão do swing em metros,Desvio padrão do erro de swing em metros,Comprimento do Stance em metros,Erro absoluto médio do stance em metros,Desvio padrão do stance em metros,Desvio padrão do erro de stance em metros,Distância inicial do pé em metros,Desvio padrão da distância inicial entre os pés,Ângulo médio de abertura das pernas durante a caminhada (°),Desvio padrão do ângulo médio dos passos em graus,Número de amostras do ângulo,Ângulo médio da coxa do joelho esquerdo,Desvio padrão do ângulo  médio da coxa do joelho esquerdo,Ângulo médio de flexão do joelho esquerdo,Desvio padrão do ângulo de flexão do joelho esquerdo,Ângulo médio de flexão do joelho direito,Desvio padrão do ângulo de flexão do joelho direito,Ângulo extensão do quadril (°),Desvio padrão do ângulo de extensão do quadril (°),Simetria do comprimento de passo,Desvio padrão da simetria do comprimento de passo,Movimento
1.7650,20.00,0,1.3076,40.6454,0.9837,0.1175,0.1175, 0.10,0.1243,0.0507,0.0721,0.4971,0.0521,0.1447,0.1258, 0.5662,0.1362,0.1800,0.1800,0.6071,0.1471,0.2067 ,0.2064,0.1750, 0.0875,15.2829,13.1995,210,14.089113201991927,67.42119417472321,18.334902991099103,13.013610035599417,24.3453909857238,21.786969253855485,-0.4303378283236782,19.371509534019307,0.8737073659063985,0.28976053792888046,3
1.8100,20.00,0,1.5819,36.6054,0.9297,0.2836,0.2836, 0.13,0.1959,-0.0209,0.1530,0.5401,0.1801,0.3240,0.1799, 0.7564,0.4064,0.2446,0.2446,0.9188,0.5488,0.1407 ,0.1407,0.1750, 0.0875,13.3163,15.4759,32,-10.08870709131682,67.86914725664303,15.059309983312334,13.736797788504514,23.612568905124,23.412835664719694,-16.84690935588089,16.069187012442885,0.42910965034133813,0.3310736242669924,3
1.8100,20.00,0,1.8957,46.4470,1.0662,0.2371,0.2371, 0.11,0.1871,-0.0121,0.1167,0.5542,0.1942,0.2549,0.1658, 0.6595,0.3095,0.2464,0.2464,0.8385,0.4685,0.1617 ,0.1617,0.1750, 0.0875,18.6656,16.3835,58,-12.588608824179813,68.08724227875186,14.80955526906653,13.055616197812078,23.323628197037085,22.753956975893068,-17.58427119178818,18.490370993864335,0.5331629014960171,0.29737831006921844,3
1.8100,20.00,0,1.8847,49.5946,1.1079,0.1998,0.1998, 0.12,0.1814,-0.0064,0.1026,0.5661,0.2061,0.2132,0.1399, 0.6439,0.2939,0.2154,0.2154,0.7759,0.4059,0.1774 ,0.1774,0.1750, 0.0875,18.6887,15.5500,86,-12.054497074891453,66.48416099672443,13.77396921746432,11.784663336025336,27.715986821586377,27.18141177787604,-5.290565928918709,27.93612593710761,0.670839368853367,0.3325014810852453,3
1.8100,20.00,0,1.9170,54.0210,1.1282,0.1825,0.1825, 0.11,0.1829,-0.0079,0.0928,0.5617,0.2017,0.1904,0.1318, 0.6246,0.2746,0.2004,0.2004,0.7303,0.3603,0.1855 ,0.1855,0.1750, 0.0875,19.5836,15.1609,107,-11.22096480915215,67.11052644758531,16.789691486969765,15.302495955932022,29.416701656298827,29.25915471429715,-1.387410944695729,28.37058753065779,0.7427889431645673,0.32317108634719244,3
1.8100,20.00,0,1.7275,50.6334,1.1065,0.1778,0.1778, 0.12,0.1735,0.0015,0.0889,0.5504,0.1904,0.1749,0.1279, 0.6047,0.2547,0.1892,0.1892,0.6918,0.3218,0.1921 ,0.1921,0.1750, 0.0875,18.2839,14.5640,142,-3.658657560477248,68.43328541489724,18.564220063544308,15.746570850575603,29.61028514071632,28.729184162929627,-3.387931739466232,27.26607482735454,0.7980680303900856,0.3316761798966677,3
1.8100,20.00,0,1.8185,53.0126,1.1104,0.1678,0.1678, 0.12,0.1723,0.0027,0.0856,0.5609,0.2009,0.1643,0.1208, 0.6001,0.2501,0.1777,0.1777,0.6872,0.3172,0.1783 ,0.1783,0.1750, 0.0875,19.3190,14.8453,163,-7.648201795333339,68.42489515069887,17.357347464683585,15.488232278313351,29.482998760928698,28.67874316418811,-5.399602591712276,27.106758456361774,0.8088756492529742,0.30917581883168316,3
1.8100,20.00,0,1.7318,52.0855,1.0967,0.1602,0.1602, 0.12,0.1680,0.0070,0.0833,0.5507,0.1907,0.1568,0.1205, 0.5824,0.2324,0.1755,0.1755,0.6656,0.2956,0.1763 ,0.1763,0.1750, 0.0875,18.5338,14.3441,194,-9.519534780561136,68.28187552176368,17.384951696245317,15.144060097715817,29.152541109041177,28.76819356804947,-4.618959441804643,26.827270114790455,0.8192713522929506,0.2941103369860837,3
1.8100,20.00,0,1.7768,53.8143,1.0907,0.1573,0.1573, 0.12,0.1704,0.0046,0.0801,0.5551,0.1951,0.1482,0.1139, 0.5848,0.2348,0.1662,0.1662,0.6551,0.2851,0.1691 ,0.1691,0.1750, 0.0875,19.0558,14.2298,216,-11.749268160215136,68.16540350133849,17.11991393640572,15.117466808073818,28.51653598419554,29.156013942645064,-1.9168539135149072,28.03080220017258,0.8481242494025965,0.29071861403059,3
1.7650,20.00,0,1.6890,38.7046,0.8896,0.3145,0.3145, 0.24,0.1718,0.0032,0.1599,0.5039,0.0589,0.3175,0.2194, 0.7432,0.3132,0.2575,0.2575,0.8866,0.4266,0.1963 ,0.1963,0.1750, 0.0875,14.0467,12.8258,30,-2.744119870725003,69.25943334228688,15.22329931266213,11.73242804428823,26.66486537774322,24.436425953070646,-19.102206871072735,15.021999479316802,0.4662339909558817,0.38341480830459834,3
1.7650,20.00,0,1.9940,48.8791,0.9998,0.2144,0.2144, 0.16,0.1535,0.0215,0.1220,0.5298,0.0848,0.2397,0.1758, 0.6834,0.2534,0.2282,0.2282,0.7779,0.3179,0.2227 ,0.2227,0.1750, 0.0875,19.0174,13.8802,56,-7.982601865746448,71.79667656236069,13.245305874025313,12.211620764613643,27.240393307888024,24.311096350461952,-18.513085902711914,16.115752297123,0.681395668231784,0.3975771053769547,3
1.7650,20.00,0,1.8432,46.1605,1.0240,0.1916,0.1916, 0.14,0.1502,0.0248,0.0968,0.5308,0.0858,0.2010,0.1548, 0.6462,0.2162,0.2082,0.2082,0.7163,0.2563,0.2223 ,0.2223,0.1750, 0.0875,18.1412,13.6207,94,-17.8161050051236,67.84382373202483,15.181926366056315,12.312354645154151,23.131858467458997,22.927662167712054,-4.504805260944457,24.235420896839592,0.778886453627449,0.37900202379623454,3
1.7650,20.00,0,1.6433,38.7593,1.0336,0.1699,0.1699, 0.12,0.1366,0.0384,0.0838,0.5361,0.0911,0.1769,0.1378, 0.6216,0.1916,0.1928,0.1928,0.6898,0.2298,0.2060 ,0.2060,0.1750, 0.0875,16.4865,13.5965,153,-14.053918773765826,67.82338204077101,15.721457244553113,12.890136672617166,23.098405167092178,21.695447365711708,-3.564534624502134,23.01407311277433,0.8054034387512996,0.33911917526662544,3
1.7650,20.00,0,1.7237,43.5506,1.0427,0.1605,0.1605, 0.12,0.1369,0.0381,0.0798,0.5349,0.0899,0.1598,0.1270, 0.6058,0.1758,0.1803,0.1803,0.6636,0.2036,0.1971 ,0.1971,0.1750, 0.0875,17.4155,13.5974,172,-16.18999999719125,68.03601271251644,16.008536026020682,13.106344591099415,25.121901683591627,22.304798364593744,-6.439288232887901,23.964278025338704,0.8397868672345071,0.31929502369188667,3
1.7650,20.00,0,1.7306,41.8746,1.0760,0.1448,0.1448, 0.11,0.1335,0.0415,0.0740,0.5383,0.0933,0.1478,0.1181, 0.5952,0.1652,0.1699,0.1699,0.6518,0.1918,0.1851 ,0.1851,0.1750, 0.0875,17.7684,13.7093,215,-13.766599413992969,69.08223695727985,16.135079057142335,13.172372625405542,26.320504779715268,23.029253243365936,-3.473071278684175,24.96668535930765,0.8522687704702336,0.29913799300618543,3
1.7650,20.00,0,1.7581,43.9696,1.0755,0.1352,0.1352, 0.10,0.1331,0.0419,0.0717,0.5423,0.0973,0.1384,0.1106, 0.5958,0.1658,0.1589,0.1589,0.6372,0.1772,0.1777 ,0.1777,0.1750, 0.0875,18.2735,13.8053,239,-14.864956043135676,69.27798714885306,16.24914347143722,13.281400152068535,26.075415730642888,23.120500636334558,-1.4002967327266789,25.252075997838695,0.8885994971909451,0.29487687415866465,3
1.7650,40.00,0,2.3272,59.3668,0.8605,0.3894,0.3894, 0.28,0.1727,0.0023,0.1953,0.5421,0.0971,0.3186,0.1877, 0.7771,0.3471,0.2229,0.2229,0.9005,0.4405,0.1723 ,0.1723,0.1750, 0.0875,19.3560,14.1669,20,-9.291913134209368,70.77067559863461,24.056292188605486,20.64312761370611,10.093097007038674,15.378293898648195,-12.50102194220769,16.213012500263254,0.4900431843859739,0.3745488991485594,3
1.7650,40.00,0,1.8614,51.5204,1.0319,0.2854,0.2854, 0.18,0.1338,0.0412,0.1384,0.5532,0.1082,0.2417,0.1651, 0.7157,0.2857,0.2032,0.2032,0.7808,0.3208,0.2241 ,0.2241,0.1750, 0.0875,18.1734,14.7844,53,-10.653801332525202,68.38973596217164,26.196851661916025,21.000692877046152,9.433478340043498,14.885238580825648,-6.733560688181611,22.071971374361638,0.7445037042659095,0.4500740695144101,3
1.7650,40.00,0,1.9708,61.4105,1.0610,0.2381,0.2381, 0.16,0.1409,0.0341,0.1221,0.5615,0.1165,0.2024,0.1426, 0.6891,0.2591,0.1822,0.1822,0.7233,0.2633,0.2183 ,0.2183,0.1750, 0.0875,19.7636,14.8270,70,-14.569064342182024,68.75174126294779,22.474217377020388,20.03318010340173,11.539279930805744,17.2012083521683,-1.6134847211767234,22.630148739058388,0.848430324681166,0.41611755276196016,3
1.7650,40.00,0,1.9093,56.2808,1.0825,0.2040,0.2040, 0.13,0.1430,0.0320,0.1022,0.5608,0.1158,0.1783,0.1301, 0.6699,0.2399,0.1674,0.1674,0.6834,0.2234,0.2117 ,0.2117,0.1750, 0.0875,19.7743,14.5356,105,-9.206047318545938,68.70997065929174,19.74425013688425,18.4058475332754,12.509430851712303,16.628308981437854,-4.6523924187979855,22.227188446505068,0.9129810065138708,0.3881090739254747,3
1.7650,40.00,0,1.9312,61.7905,1.1000,0.1866,0.1866, 0.12,0.1446,0.0304,0.0972,0.5611,0.1161,0.1616,0.1203, 0.6502,0.2202,0.1607,0.1607,0.6650,0.2050,0.1977 ,0.1977,0.1750, 0.0875,20.5308,14.4366,120,-6.254156102018013,70.01161433912414,20.768792704523715,18.430696818355496,12.132370720361909,16.047760371205463,-4.948397674645169,21.76712683086252,0.9215775898701026,0.3526704103318077,3
1.7650,40.00,0,1.8952,59.0546,1.1185,0.1528,0.1528, 0.10,0.1473,0.0277,0.0886,0.5697,0.1247,0.1495,0.1105, 0.6450,0.2150,0.1494,0.1494,0.6580,0.1980,0.1840 ,0.1840,0.1750, 0.0875,19.7237,14.7513,151,-3.69918604693333,69.42695618404674,21.246725096963317,18.63188111886258,12.450750291133728,16.08319774622435,-1.8054428531369913,23.438138541618308,0.9333584056664728,0.3259296674283643,3
1.6800,59.00,0,1.9455,68.6253,0.8260,0.3697,0.3697, 0.29,0.1703,0.0047,0.2101,0.5043,0.0593,0.3179,0.2197, 0.7595,0.3295,0.2428,0.2428,0.8709,0.4109,0.2236 ,0.2236,0.1750, 0.0875,15.6185,15.4871,17,-3.244887778055579,75.53586201309035,19.380191385305235,15.62911182294435,19.213080662317203,19.923303708573208,-6.958552109234502,17.933397924153915,0.5473096648757809,0.4805555254938321,3
1.6800,59.00,0,2.0243,73.8205,0.9660,0.2418,0.2418, 0.18,0.1651,0.0099,0.1447,0.5113,0.0663,0.2388,0.1848, 0.6841,0.2541,0.2271,0.2271,0.7495,0.2895,0.2511 ,0.2511,0.1750, 0.0875,20.3915,14.5664,38,14.286601781817785,72.14832310238228,16.827636270030386,16.25506789794843,28.806680937185863,26.95367347982014,-13.431438782936917,19.314899583267167,0.748512393565342,0.44758651232135255,3
1.6800,59.00,0,1.9595,65.5552,0.9832,0.1914,0.1914, 0.15,0.1427,0.0323,0.1199,0.5119,0.0669,0.2009,0.1629, 0.6378,0.2078,0.2140,0.2140,0.6941,0.2341,0.2390 ,0.2390,0.1750, 0.0875,20.8021,13.9676,67,-6.240537802607147,73.38939736707268,20.884059505789036,18.942541936813846,23.924918211341183,24.69204173750675,-5.550444930672717,19.56414478710034,0.8045199417586979,0.38853265540999254,3
1.6800,59.00,0,2.0063,69.2036,1.0138,0.1771,0.1771, 0.14,0.1428,0.0322,0.1071,0.5231,0.0781,0.1792,0.1456, 0.6161,0.1861,0.1989,0.1989,0.6733,0.2133,0.2179 ,0.2179,0.1750, 0.0875,21.4950,14.6517,87,-7.338588816525609,72.37421835298923,20.846560750850877,17.22202693469048,24.943252804008903,26.174173157666736,-0.5673139011985354,22.70254296008401,0.8244209596609229,0.3478394766203762,3
1.6800,59.00,0,1.8587,61.1939,1.0520,0.1623,0.1623, 0.13,0.1409,0.0341,0.0954,0.5188,0.0738,0.1619,0.1348, 0.6002,0.1702,0.1850,0.1850,0.6410,0.1810,0.2118 ,0.2116,0.1750, 0.0875,20.1447,14.0241,125,-3.0658044589485365,72.345160433556,20.12397119899587,17.22199507166316,24.688407967294754,24.158501231293496,-3.8927299642525077,23.061489723514317,0.8724926210002479,0.3312287148693961,3
1.6800,59.00,0,1.8650,62.9638,1.0524,0.1503,0.1503, 0.12,0.1407,0.0343,0.0911,0.5183,0.0733,0.1492,0.1255, 0.5858,0.1558,0.1756,0.1756,0.6255,0.1655,0.1999 ,0.1997,0.1750, 0.0875,20.5080,14.0833,146,2.8397724218629494,71.89505672611018,19.99369444023569,17.577148812612755,24.727803572798656,25.013899613326426,-5.038948088285567,22.632234947363816,0.8822040267616215,0.30587556904425517,3
1.6800,59.00,0,1.8804,61.0866,1.0603,0.1400,0.1400, 0.11,0.1393,0.0357,0.0865,0.5319,0.0869,0.1448,0.1212, 0.5865,0.1565,0.1644,0.1644,0.6276,0.1676,0.1896 ,0.1894,0.1750, 0.0875,21.1281,14.3707,174,-2.3851604470810086,71.72275135541598,20.637336888594273,16.92465407112103,24.53014103409438,25.210672628430398,-2.142822636905415,23.153907300104603,0.8900051237832057,0.29082420040536455,3
1.7100,23.00,1,1.5630,43.0026,0.8812,0.3335,0.3335, 0.26,0.1588,0.0232,0.1697,0.5216,0.0766,0.3171,0.2040, 0.7666,0.3366,0.2341,0.2341,0.8854,0.4254,0.1985 ,0.1985,0.1820, 0.0910,11.6786,13.4855,28,16.144132726490515,70.05711354528718,22.649327719157675,22.405518216323635,22.861077589145967,22.824851484084043,-12.756510040637504,16.261085581700655,0.5129725672153915,0.42080204998281473,3
1.7100,23.00,1,1.5335,43.4790,0.9952,0.2382,0.2382, 0.17,0.1244,0.0576,0.1248,0.5280,0.0830,0.2390,0.1758, 0.6914,0.2614,0.2227,0.2227,0.7673,0.3073,0.2328 ,0.2328,0.1820, 0.0910,14.5884,13.8402,64,12.973405992471852,65.46399336949564,21.13677537741876,20.488128606341633,27.343493604420456,26.910821194174563,-7.94876785500661,21.742444069958765,0.7148680841054694,0.4168850763608917,3
1.7100,23.00,1,1.6599,53.3195,0.9909,0.2074,0.2074, 0.16,0.1171,0.0649,0.1135,0.5251,0.0801,0.2000,0.1560, 0.6527,0.2227,0.2047,0.2047,0.7006,0.2406,0.2330 ,0.2330,0.1820, 0.0910,15.7940,14.1086,82,18.862478591671678,65.19560678288619,20.51292357234996,20.07263022583077,29.742384839829178,26.238693512333235,-2.783002397858786,22.48234754338081,0.8172280729813383,0.3877677626041358,3
1.7100,23.00,1,1.4463,49.1227,1.0135,0.1804,0.1804, 0.13,0.1002,0.0818,0.1033,0.5203,0.0753,0.1780,0.1437, 0.6258,0.1958,0.1948,0.1948,0.6588,0.1988,0.2249 ,0.2249,0.1820, 0.0910,13.7657,14.3096,122,14.499320229830602,64.57735792696235,22.89035745463826,21.279515558616175,28.382215652738086,25.241923405928553,-1.2402069524749746,21.47157859173094,0.8682454374777593,0.3590638298366613,3
1.7100,23.00,1,1.5203,53.2532,1.0159,0.1652,0.1652, 0.12,0.1001,0.0819,0.0974,0.5256,0.0806,0.1608,0.1300, 0.6134,0.1834,0.1803,0.1803,0.6397,0.1797,0.2097 ,0.2097,0.1820, 0.0910,14.5428,14.3534,143,17.006354782243125,64.40103732243416,23.719596728981823,21.485745322263295,28.44411890652991,24.031743275156973,-3.87698238682086,21.870359665681203,0.8947123029068761,0.3306314115677319,3
1.7100,23.00,1,1.5138,52.2059,1.0464,0.1452,0.1452, 0.11,0.0966,0.0854,0.0908,0.5268,0.0818,0.1487,0.1215, 0.5979,0.1679,0.1721,0.1721,0.6285,0.1685,0.1965 ,0.1965,0.1820, 0.0910,14.3590,14.3225,177,17.634448959534684,64.2023351920753,22.868362281243424,20.574556733128418,27.797237204401156,23.903342257323832,-2.7707926063047505,21.568982604531033,0.8968254121456809,0.30898824268928904,3
1.7100,23.00,1,1.5873,55.0672,1.0475,0.1383,0.1383, 0.10,0.0966,0.0854,0.0872,0.5351,0.0901,0.1402,0.1138, 0.5973,0.1673,0.1611,0.1611,0.6226,0.1626,0.1851 ,0.1851,0.1820, 0.0910,14.9417,14.6329,197,15.947556125835648,65.20655537221147,21.486362811397676,20.01360883957147,27.913275623668966,23.933334316846576,-0.6681975712653243,22.61944527695966,0.9136645687239163,0.29140674990175347,3
1.7620,39.00,0,2.0187,76.6600,0.8238,0.3690,0.3690, 0.25,0.2216,-0.0596,0.2076,0.5065,0.0910,0.3215,0.2112, 0.7803,0.3773,0.2207,0.2207,0.8528,0.4248,0.2549 ,0.2404,0.1620, 0.0810,14.4913,13.2825,15,16.1353826860166,64.6447662298242,20.830505126573268,19.45700485195991,29.887976022283656,25.22654359906181,-23.54718263116408,15.31656893799813,0.6551353861489565,0.5918911465358887,3
1.7620,39.00,0,2.0662,86.1406,0.9591,0.2772,0.2772, 0.18,0.1779,-0.0159,0.1548,0.5300,0.1145,0.2427,0.1699, 0.7185,0.3155,0.2010,0.2010,0.7431,0.3151,0.2598 ,0.2529,0.1620, 0.0810,18.4356,14.1172,31,8.67057115754354,65.76371142872031,22.55937142824414,19.228312137794738,29.861897381194304,25.29985910222042,-20.306657074076863,16.644905103085666,0.8471414464411033,0.515377131069458,3
1.7620,39.00,0,1.7677,67.3458,1.0428,0.1992,0.1992, 0.13,0.1435,0.0185,0.1214,0.5408,0.1253,0.2076,0.1508, 0.6947,0.2917,0.1792,0.1792,0.6841,0.2561,0.2501 ,0.2458,0.1620, 0.0810,16.2455,14.1741,64,-0.8538864187567161,67.9559294626153,21.036275134749836,18.102161560550776,31.97206595486719,27.913879313867575,-2.173203000124897,27.304051758629537,0.9626449984595099,0.47862756062272144,3
1.7620,39.00,0,1.6970,63.8400,1.0844,0.1701,0.1701, 0.11,0.1467,0.0153,0.1051,0.5291,0.1136,0.1846,0.1424, 0.6593,0.2563,0.1761,0.1761,0.6401,0.2121,0.2416 ,0.2356,0.1620, 0.0810,16.6491,13.3947,92,-9.065813239185355,68.43173820453717,21.722651991414164,18.48990595779526,29.15110333017807,28.153219389960732,-2.0969324291690588,26.004547479567297,0.9977343537910223,0.4276430746034134,3
1.7620,39.00,0,1.7773,69.0129,1.0788,0.1606,0.1606, 0.11,0.1441,0.0179,0.0981,0.5401,0.1246,0.1683,0.1290, 0.6440,0.2410,0.1651,0.1651,0.6345,0.2065,0.2210 ,0.2157,0.1620, 0.0810,17.5233,13.6405,108,-8.866366985757598,69.11324742850007,21.0604555588705,18.54392403668154,28.93513414635007,27.65034476731364,-4.612756701455385,25.80486820091383,0.9863735780754583,0.38791804150849063,3
1.7620,39.00,0,1.7089,64.4334,1.0841,0.1519,0.1519, 0.10,0.1377,0.0243,0.0906,0.5414,0.1259,0.1552,0.1200, 0.6301,0.2271,0.1566,0.1566,0.6224,0.1944,0.2079 ,0.2034,0.1620, 0.0810,17.1164,13.5068,140,-9.188227683102383,69.09824695382628,21.40161592735058,18.78641967982724,29.372787833303423,28.37825220875225,-2.4953675741439505,25.216440982834083,0.9896505909862239,0.3600598957895851,3
1.7650,20.00,0,1.1539,33.5662,0.8337,0.3728,0.3728, 0.29,0.1736,0.0014,0.1501,0.5051,0.0601,0.3187,0.2179, 0.7407,0.3107,0.2609,0.2609,0.8907,0.4307,0.1894 ,0.1894,0.1750, 0.0875,9.8830,10.0717,36,6.739171368579258,65.3502443921226,17.00023522988546,29.112220587096672,24.249433039123517,19.469857175014276,-21.454641608945288,17.31440956861175,0.45660213172194586,0.379950254140517,3
1.7650,20.00,0,1.6740,49.6942,0.9668,0.2861,0.2861, 0.21,0.1531,0.0219,0.1251,0.5441,0.0991,0.2421,0.1696, 0.6906,0.2606,0.2246,0.2246,0.7922,0.3322,0.2090 ,0.2090,0.1750, 0.0875,16.2914,14.4812,56,1.5914559461003446,68.75587238220093,27.12725580912794,34.11781691687747,21.263304656968476,18.911599701899874,-18.765428864941757,16.408341843326603,0.6720984264890997,0.3973464942926428,3
1.7650,20.00,0,1.7185,48.2580,1.1035,0.2109,0.2109, 0.14,0.1340,0.0410,0.1058,0.5496,0.1046,0.2023,0.1471, 0.6648,0.2348,0.1998,0.1998,0.7282,0.2682,0.2123 ,0.2123,0.1750, 0.0875,17.9918,14.9717,89,-0.7798584716796083,68.46713828770257,31.592333889186335,35.70421737104298,19.3323007993723,17.914005609361098,-8.318943628730622,21.54553396547565,0.7934557587017923,0.38836226272598257,3
1.7650,20.00,0,1.6600,45.7092,1.0773,0.1635,0.1635, 0.12,0.1297,0.0453,0.0930,0.5426,0.0976,0.1793,0.1378, 0.6451,0.2151,0.1837,0.1837,0.6773,0.2173,0.2157 ,0.2148,0.1750, 0.0875,17.8806,14.8284,127,-0.4672260418805471,69.29642599605927,32.24899502309444,34.80959303178498,21.59529371618548,18.884221915672402,-8.00780086104414,20.602233643649697,0.8837827531317684,0.3859346558039207,3
1.7650,20.00,0,1.7178,49.4035,1.0860,0.1537,0.1537, 0.11,0.1273,0.0477,0.0886,0.5499,0.1049,0.1632,0.1257, 0.6314,0.2014,0.1713,0.1713,0.6644,0.2044,0.1996 ,0.1989,0.1750, 0.0875,18.6679,15.2031,148,3.7645283122124247,69.54843333237106,31.631990535075587,33.6990059388221,20.130706436355663,18.700767996601776,-8.162899167961864,19.63335361414469,0.8935766817292738,0.3497353462118396,3
1.7650,20.00,0,1.7323,51.0523,1.0986,0.1418,0.1418, 0.11,0.1229,0.0521,0.0845,0.5513,0.1063,0.1504,0.1169, 0.6161,0.1861,0.1632,0.1632,0.6541,0.1941,0.1865 ,0.1858,0.1750, 0.0875,19.0321,15.3311,173,0.03506741552595484,69.20988347923095,30.84872162500785,32.79145966311243,19.704300574149617,18.0219775798255,-4.938334536755379,20.765022336019253,0.8921982010831102,0.32211805124553244,3
1.7500,21.00,0,1.1686,29.3339,0.8533,0.3485,0.3485, 0.12,0.1960,-0.0150,0.1603,0.5050,0.1690,0.3175,0.1931, 0.7651,0.4261,0.2354,0.2354,0.8662,0.5332,0.2318 ,0.2318,0.1810, 0.0905,11.0068,11.8285,37,29.563351896025303,45.70969338487952,18.814127917085365,19.368190555947045,30.476824330161435,29.704518600892886,13.671878152977968,41.926051179822046,0.5654604018163891,0.4866435134037051,3
1.7500,21.00,0,1.4015,43.6644,0.9609,0.2443,0.2443, 0.09,0.1674,0.0136,0.1358,0.4954,0.1594,0.2440,0.1736, 0.6620,0.3230,0.2505,0.2505,0.7478,0.4148,0.2528 ,0.2528,0.1810, 0.0905,15.2380,13.5513,58,33.28640078855501,38.24189701818481,16.745957805482405,17.08126747651623,31.805492353325686,30.842065733241814,12.273745532061401,33.65243220708785,0.6930930786975159,0.42674963590861975,3
1.7500,21.00,0,1.3660,44.2439,1.0020,0.1729,0.1729, 0.08,0.1475,0.0335,0.1157,0.4991,0.1631,0.2051,0.1501, 0.6254,0.2864,0.2277,0.2277,0.6857,0.3527,0.2450 ,0.2450,0.1810, 0.0905,14.9772,13.4481,90,25.35630134315389,39.569626673847715,16.3434080436275,16.641002688637375,35.167587194780246,34.01764441298391,11.290585186942128,31.605310255275302,0.7956823365503575,0.41060914447665847,3
1.7500,21.00,0,1.5100,49.7757,1.0060,0.1597,0.1597, 0.08,0.1395,0.0415,0.1082,0.5023,0.1663,0.1803,0.1334, 0.5991,0.2601,0.2111,0.2111,0.6547,0.3217,0.2278 ,0.2278,0.1810, 0.0905,17.0733,13.9707,110,26.647795885468106,46.11124965111175,16.585967978604877,16.911173383241902,32.45270170329644,33.053184952688724,7.700148111266993,35.423216217347004,0.8252098703198845,0.36699081843813114,3
1.7500,21.00,0,1.5278,47.6615,1.0024,0.1478,0.1478, 0.08,0.1291,0.0519,0.0968,0.5078,0.1718,0.1644,0.1225, 0.5969,0.2579,0.1928,0.1928,0.6250,0.2920,0.2184 ,0.2184,0.1810, 0.0905,17.0295,13.8919,147,17.85287017947738,53.84161582118596,17.062477010623088,16.99723873064291,30.927025795427284,32.006047827407194,10.221370685144144,35.15567702847175,0.8986558878365819,0.36670101608043404,3
1.7500,21.00,0,1.5851,51.1717,1.0121,0.1390,0.1390, 0.08,0.1264,0.0546,0.0921,0.5041,0.1681,0.1524,0.1161, 0.5804,0.2414,0.1851,0.1851,0.6055,0.2725,0.2079 ,0.2079,0.1810, 0.0905,17.8168,13.8754,167,15.467444299802153,57.34556034712384,17.861005054964746,17.421998241128,29.225223915989616,30.281189521270683,10.558705418444774,33.555809637111295,0.91146597926889,0.341268537422187,3
1.7500,21.00,0,1.5064,51.4085,1.0026,0.1405,0.1405, 0.09,0.1249,0.0561,0.0876,0.4955,0.1595,0.1449,0.1144, 0.5605,0.2215,0.1823,0.1823,0.5875,0.2545,0.2011 ,0.2011,0.1810, 0.0905,16.8433,13.7637,196,10.690765301996635,59.84361297329397,17.72439460572286,16.93138951619609,27.38323105935844,28.690296028265102,8.268320979854591,32.48042065946684,0.9112212078997871,0.3178588728190231,3
1.7500,21.00,0,1.5931,53.3119,1.0024,0.1353,0.1353, 0.09,0.1211,0.0599,0.0850,0.5024,0.1664,0.1377,0.1085, 0.5558,0.2168,0.1724,0.1724,0.5875,0.2545,0.1896 ,0.1896,0.1810, 0.0905,17.8359,14.0920,218,11.887281049812385,61.14810412457624,17.43421371055787,16.7683751192129,29.23214512714146,28.83607677710123,5.750664789541158,32.23297273665629,0.90765586579024,0.2987372162345155,3
1.8000,34.00,0,1.0670,30.4635,0.8740,0.3591,0.3591, 0.31,0.1619,0.0071,0.1494,0.5558,0.0808,0.3237,0.1948, 0.8192,0.3492,0.1816,0.1816,0.8756,0.3956,0.2154 ,0.2154,0.1690, 0.0845,8.5182,13.6749,38,32.857433480959536,65.08107965383309,9.50822108501811,4.809809503461293,15.990013638069643,23.845184380195867,-11.860879505837568,26.93823659967336,0.643880186028864,0.5378190721827053,3
1.8000,34.00,0,1.5853,43.2922,1.0737,0.2625,0.2625, 0.19,0.1478,0.0212,0.1211,0.5819,0.1069,0.2453,0.1626, 0.7660,0.2960,0.1671,0.1671,0.7736,0.2936,0.2275 ,0.2275,0.1690, 0.0845,15.6641,16.8595,62,23.651556963129593,68.54204024926153,16.789605540101658,16.765333707729244,19.785299755129675,24.062483525525586,-16.745278796701495,26.63279603589146,0.8496200986444951,0.4879462624376616,3
